timestamp,unit,floorplan_name,floorplan_code,floorplan_id,beds,baths,sqft,rent,base_rent,floor,available_date,is_featured,unit_id
2026-05-30T14:10:48.967Z,D525,Oceanis,B2A,62688,2,2,1250,4218,4218,5,07/31/2026,false,8953686
2026-05-30T14:10:48.967Z,C420,Bayside,A1E,62683,1,1,800,3329,3329,4,08/07/2026,false,10429437
2026-05-30T14:10:48.967Z,C407,Voyager,A1F-R,90749,1,1,820,3485,3485,4,08/08/2026,false,10790427
2026-05-30T14:10:48.967Z,D306,Sea Dancer,A1A-MMR,110626,1,1,600,2511,2511,3,08/21/2026,false,13686321
2026-05-30T14:10:48.967Z,D530,Oceanis,B2A,62688,2,2,1250,4617,4617,5,12/07/2026,false,13686541
2026-05-30T14:10:48.967Z,C533,Sea Spray,A1D,62691,1,1,800,2990,2990,5,12/07/2026,false,10568801
2026-05-30T16:59:27.956Z,A303,Breakers,B1A,62684,2,1,800,3362,3362,3,05/30/2026,true,8953149
2026-05-30T16:59:27.956Z,D509,Mariner,A1B,62685,1,1,600,2780,2780,5,05/30/2026,true,8953669
2026-05-30T16:59:27.956Z,D304,Wild WInd,B1B,62693,2,1,830,3025,3025,3,05/30/2026,true,10429441
2026-05-30T16:59:27.956Z,B524,Sea Spray,A1D-R,90750,1,1,800,2866,2866,5,05/30/2026,true,10790401
2026-05-30T16:59:27.956Z,A408Z,,Studio - E1-MMR,110733,0,1,380,1899,1899,4,05/30/2026,true,10790365
2026-05-30T16:59:27.956Z,D303Z,Atlantis,E1,62682,0,1,380,2247,2247,3,05/30/2026,false,8953593
2026-05-30T16:59:27.956Z,D310,Mariner,A1B,62685,1,1,600,2920,2920,3,05/30/2026,false,8953600
2026-05-30T16:59:27.956Z,B630,Pacifica,B2B,62689,2,2,1260,3957,3957,6,05/30/2026,false,10429435
2026-05-30T16:59:27.956Z,D515,Sea Dancer,A1A,62690,1,1,600,2690,2690,5,05/30/2026,false,8953676
2026-05-30T16:59:27.956Z,B633,Oceanis,B2A-R,90752,2,2,1250,3974,3974,6,05/30/2026,false,8953421
2026-05-30T16:59:27.956Z,C630,,Two Bedroom B1B-MMR,110693,2,1,830,2799,2799,6,05/30/2026,false,13688145
2026-05-30T16:59:27.956Z,C311,Oceanis,B2A,62688,2,2,1250,4157,4157,3,06/01/2026,false,8953436
2026-05-30T16:59:27.956Z,B316Z,Atlantis,E1-R,110732,0,1,380,2247,2247,3,06/05/2026,false,8953288
2026-05-30T16:59:27.956Z,A620,Voyager,A1F,62692,1,1,820,3214,3214,6,06/06/2026,false,8953261
2026-05-30T16:59:27.956Z,C617,Mariner,A1B-R,90746,1,1,600,2899,2899,6,06/06/2026,false,8953565
2026-05-30T16:59:27.956Z,C422,Sea Spray,A1D,62691,1,1,800,2998,2998,4,06/07/2026,false,8953488
2026-05-30T16:59:27.956Z,C616,Mariner,A1B-R,90746,1,1,600,2908,2908,6,06/10/2026,false,8953564
2026-05-30T16:59:27.956Z,D407,Wild WInd,B1B,62693,2,1,830,3205,3205,4,06/12/2026,false,13664121
2026-05-30T16:59:27.956Z,A403,Breakers,B1A,62684,2,1,800,3236,3236,4,06/16/2026,false,13640246
2026-05-30T16:59:27.956Z,B408,Sea Dancer,A1A,62690,1,1,600,2700,2700,4,06/16/2026,false,8953318
2026-05-30T16:59:27.956Z,A407,Voyager,A1F,62692,1,1,820,3099,3099,4,06/17/2026,false,8953185
2026-05-30T16:59:27.956Z,C629,,A1G-R,90756,1,1,940,3452,3452,6,06/18/2026,false,10790461
2026-05-30T16:59:27.956Z,D610,Mariner,A1B-R,90746,1,1,600,2889,2889,6,06/21/2026,false,8953705
2026-05-30T16:59:27.956Z,C506,Sea Dancer,A1A-R,90747,1,1,600,2743,2743,5,06/24/2026,false,10790438
2026-05-30T16:59:27.956Z,A512,Nautica,B2C-R,90754,2,2,1300,4304,4304,5,06/24/2026,false,8953222
2026-05-30T16:59:27.956Z,A318,Voyager,A1F-R,90749,1,1,820,3425,3425,3,06/26/2026,false,10790364
2026-05-30T16:59:27.956Z,C511,Oceanis,B2A-R,90752,2,2,1250,4199,4199,5,06/27/2026,false,8953518
2026-05-30T16:59:27.956Z,B618,Wild WInd,B1B,62693,2,1,830,3611,3611,6,07/04/2026,false,8953406
2026-05-30T16:59:27.956Z,B504,Sea Dancer,A1A-R,90747,1,1,600,2866,2866,5,07/04/2026,false,8953353
2026-05-30T16:59:27.956Z,B336,Oceancrest,A1C-R,90753,1,1,800,2880,2880,3,07/11/2026,false,8953309
2026-05-30T16:59:27.956Z,C329,,A1G,90755,1,1,940,3198,3198,3,07/11/2026,false,8953454
2026-05-30T16:59:27.956Z,D418,Bayside,A1E,62683,1,1,800,3210,3210,4,07/17/2026,false,8953644
2026-05-30T16:59:27.956Z,C335,Pacifica,B2B,62689,2,2,1260,4077,4077,3,07/17/2026,false,8953461
2026-05-30T16:59:27.956Z,B615,Pacifica,B2B-R,90751,2,2,1260,4204,4204,6,07/17/2026,false,10790408
2026-05-30T16:59:27.956Z,A524,,A1G,90755,1,1,940,3214,3214,5,07/17/2026,false,8953235
2026-05-30T16:59:27.956Z,A617,Voyager,A1F,62692,1,1,820,3373,3373,6,07/18/2026,false,8953258
2026-05-30T16:59:27.956Z,A508,,A1G,90755,1,1,940,3439,3439,5,07/24/2026,false,8953217
2026-05-30T16:59:27.956Z,A325Z,Atlantis,E1-R,110732,0,1,380,2283,2283,3,07/24/2026,false,8953176
2026-05-30T16:59:27.956Z,D512,Oceanis,B2A,62688,2,2,1250,4230,4230,5,07/25/2026,false,8953672
2026-05-30T16:59:27.956Z,C527,Mariner,A1B-R,90746,1,1,600,2811,2811,5,07/25/2026,false,10790446
2026-05-30T16:59:27.956Z,D525,Oceanis,B2A,62688,2,2,1250,4218,4218,5,07/31/2026,false,8953686
2026-05-30T16:59:27.956Z,C420,Bayside,A1E,62683,1,1,800,3329,3329,4,08/07/2026,false,10429437
2026-05-30T16:59:27.956Z,C407,Voyager,A1F-R,90749,1,1,820,3485,3485,4,08/08/2026,false,10790427
2026-05-30T16:59:27.956Z,D306,Sea Dancer,A1A-MMR,110626,1,1,600,2511,2511,3,08/21/2026,false,13686321
2026-05-30T16:59:27.956Z,D530,Oceanis,B2A,62688,2,2,1250,4617,4617,5,12/07/2026,false,13686541
2026-05-30T16:59:27.956Z,C533,Sea Spray,A1D,62691,1,1,800,2990,2990,5,12/07/2026,false,10568801
2026-05-30T20:02:59.952Z,A303,Breakers,B1A,62684,2,1,800,3362,3362,3,05/30/2026,true,8953149
2026-05-30T20:02:59.952Z,D509,Mariner,A1B,62685,1,1,600,2780,2780,5,05/30/2026,true,8953669
2026-05-30T20:02:59.952Z,D304,Wild WInd,B1B,62693,2,1,830,3025,3025,3,05/30/2026,true,10429441
2026-05-30T20:02:59.952Z,B524,Sea Spray,A1D-R,90750,1,1,800,2866,2866,5,05/30/2026,true,10790401
2026-05-30T20:02:59.952Z,A408Z,,Studio - E1-MMR,110733,0,1,380,1899,1899,4,05/30/2026,true,10790365
2026-05-30T20:02:59.952Z,D303Z,Atlantis,E1,62682,0,1,380,2247,2247,3,05/30/2026,false,8953593
2026-05-30T20:02:59.952Z,D310,Mariner,A1B,62685,1,1,600,2920,2920,3,05/30/2026,false,8953600
2026-05-30T20:02:59.952Z,B630,Pacifica,B2B,62689,2,2,1260,3957,3957,6,05/30/2026,false,10429435
2026-05-30T20:02:59.952Z,D515,Sea Dancer,A1A,62690,1,1,600,2690,2690,5,05/30/2026,false,8953676
2026-05-30T20:02:59.952Z,B633,Oceanis,B2A-R,90752,2,2,1250,3974,3974,6,05/30/2026,false,8953421
2026-05-30T20:02:59.952Z,C630,,Two Bedroom B1B-MMR,110693,2,1,830,2799,2799,6,05/30/2026,false,13688145
2026-05-30T20:02:59.952Z,C311,Oceanis,B2A,62688,2,2,1250,4157,4157,3,06/01/2026,false,8953436
2026-05-30T20:02:59.952Z,B316Z,Atlantis,E1-R,110732,0,1,380,2247,2247,3,06/05/2026,false,8953288
2026-05-30T20:02:59.952Z,A620,Voyager,A1F,62692,1,1,820,3214,3214,6,06/06/2026,false,8953261
2026-05-30T20:02:59.952Z,C617,Mariner,A1B-R,90746,1,1,600,2899,2899,6,06/06/2026,false,8953565
2026-05-30T20:02:59.952Z,C422,Sea Spray,A1D,62691,1,1,800,2998,2998,4,06/07/2026,false,8953488
2026-05-30T20:02:59.952Z,C616,Mariner,A1B-R,90746,1,1,600,2908,2908,6,06/10/2026,false,8953564
2026-05-30T20:02:59.952Z,D407,Wild WInd,B1B,62693,2,1,830,3205,3205,4,06/12/2026,false,13664121
2026-05-30T20:02:59.952Z,A403,Breakers,B1A,62684,2,1,800,3236,3236,4,06/16/2026,false,13640246
2026-05-30T20:02:59.952Z,B408,Sea Dancer,A1A,62690,1,1,600,2700,2700,4,06/16/2026,false,8953318
2026-05-30T20:02:59.952Z,A407,Voyager,A1F,62692,1,1,820,3099,3099,4,06/17/2026,false,8953185
2026-05-30T20:02:59.952Z,C629,,A1G-R,90756,1,1,940,3452,3452,6,06/18/2026,false,10790461
2026-05-30T20:02:59.952Z,D610,Mariner,A1B-R,90746,1,1,600,2889,2889,6,06/21/2026,false,8953705
2026-05-30T20:02:59.952Z,C506,Sea Dancer,A1A-R,90747,1,1,600,2743,2743,5,06/24/2026,false,10790438
2026-05-30T20:02:59.952Z,A512,Nautica,B2C-R,90754,2,2,1300,4304,4304,5,06/24/2026,false,8953222
2026-05-30T20:02:59.952Z,A318,Voyager,A1F-R,90749,1,1,820,3425,3425,3,06/26/2026,false,10790364
2026-05-30T20:02:59.952Z,C511,Oceanis,B2A-R,90752,2,2,1250,4199,4199,5,06/27/2026,false,8953518
2026-05-30T20:02:59.952Z,B618,Wild WInd,B1B,62693,2,1,830,3611,3611,6,07/04/2026,false,8953406
2026-05-30T20:02:59.952Z,B504,Sea Dancer,A1A-R,90747,1,1,600,2866,2866,5,07/04/2026,false,8953353
2026-05-30T20:02:59.952Z,B336,Oceancrest,A1C-R,90753,1,1,800,2880,2880,3,07/11/2026,false,8953309
2026-05-30T20:02:59.952Z,C329,,A1G,90755,1,1,940,3198,3198,3,07/11/2026,false,8953454
2026-05-30T20:02:59.952Z,D418,Bayside,A1E,62683,1,1,800,3210,3210,4,07/17/2026,false,8953644
2026-05-30T20:02:59.952Z,C335,Pacifica,B2B,62689,2,2,1260,4077,4077,3,07/17/2026,false,8953461
2026-05-30T20:02:59.952Z,B615,Pacifica,B2B-R,90751,2,2,1260,4204,4204,6,07/17/2026,false,10790408
2026-05-30T20:02:59.952Z,A524,,A1G,90755,1,1,940,3214,3214,5,07/17/2026,false,8953235
2026-05-30T20:02:59.952Z,A617,Voyager,A1F,62692,1,1,820,3373,3373,6,07/18/2026,false,8953258
2026-05-30T20:02:59.952Z,A508,,A1G,90755,1,1,940,3439,3439,5,07/24/2026,false,8953217
2026-05-30T20:02:59.952Z,A325Z,Atlantis,E1-R,110732,0,1,380,2283,2283,3,07/24/2026,false,8953176
2026-05-30T20:02:59.952Z,D512,Oceanis,B2A,62688,2,2,1250,4230,4230,5,07/25/2026,false,8953672
2026-05-30T20:02:59.952Z,C527,Mariner,A1B-R,90746,1,1,600,2811,2811,5,07/25/2026,false,10790446
2026-05-30T20:02:59.952Z,D525,Oceanis,B2A,62688,2,2,1250,4218,4218,5,07/31/2026,false,8953686
2026-05-30T20:02:59.952Z,C420,Bayside,A1E,62683,1,1,800,3329,3329,4,08/07/2026,false,10429437
2026-05-30T20:02:59.952Z,C407,Voyager,A1F-R,90749,1,1,820,3485,3485,4,08/08/2026,false,10790427
2026-05-30T20:02:59.952Z,D306,Sea Dancer,A1A-MMR,110626,1,1,600,2511,2511,3,08/21/2026,false,13686321
2026-05-30T20:02:59.952Z,D530,Oceanis,B2A,62688,2,2,1250,4617,4617,5,12/07/2026,false,13686541
2026-05-30T20:02:59.952Z,C533,Sea Spray,A1D,62691,1,1,800,2990,2990,5,12/07/2026,false,10568801
2026-05-30T22:58:29.773Z,A303,Breakers,B1A,62684,2,1,800,3362,3362,3,05/30/2026,true,8953149
2026-05-30T22:58:29.773Z,D509,Mariner,A1B,62685,1,1,600,2780,2780,5,05/30/2026,true,8953669
2026-05-30T22:58:29.773Z,D304,Wild WInd,B1B,62693,2,1,830,3025,3025,3,05/30/2026,true,10429441
2026-05-30T22:58:29.773Z,B524,Sea Spray,A1D-R,90750,1,1,800,2866,2866,5,05/30/2026,true,10790401
2026-05-30T22:58:29.773Z,A408Z,,Studio - E1-MMR,110733,0,1,380,1899,1899,4,05/30/2026,true,10790365
2026-05-30T22:58:29.773Z,D303Z,Atlantis,E1,62682,0,1,380,2247,2247,3,05/30/2026,false,8953593
2026-05-30T22:58:29.773Z,D310,Mariner,A1B,62685,1,1,600,2920,2920,3,05/30/2026,false,8953600
2026-05-30T22:58:29.773Z,B630,Pacifica,B2B,62689,2,2,1260,3957,3957,6,05/30/2026,false,10429435
2026-05-30T22:58:29.773Z,D515,Sea Dancer,A1A,62690,1,1,600,2690,2690,5,05/30/2026,false,8953676
2026-05-30T22:58:29.773Z,B633,Oceanis,B2A-R,90752,2,2,1250,3974,3974,6,05/30/2026,false,8953421
2026-05-30T22:58:29.773Z,C630,,Two Bedroom B1B-MMR,110693,2,1,830,2799,2799,6,05/30/2026,false,13688145
2026-05-30T22:58:29.773Z,C311,Oceanis,B2A,62688,2,2,1250,4157,4157,3,06/01/2026,false,8953436
2026-05-30T22:58:29.773Z,B316Z,Atlantis,E1-R,110732,0,1,380,2247,2247,3,06/05/2026,false,8953288
2026-05-30T22:58:29.773Z,A620,Voyager,A1F,62692,1,1,820,3214,3214,6,06/06/2026,false,8953261
2026-05-30T22:58:29.773Z,C617,Mariner,A1B-R,90746,1,1,600,2899,2899,6,06/06/2026,false,8953565
2026-05-30T22:58:29.773Z,C422,Sea Spray,A1D,62691,1,1,800,2998,2998,4,06/07/2026,false,8953488
2026-05-30T22:58:29.773Z,C616,Mariner,A1B-R,90746,1,1,600,2908,2908,6,06/10/2026,false,8953564
2026-05-30T22:58:29.773Z,D407,Wild WInd,B1B,62693,2,1,830,3205,3205,4,06/12/2026,false,13664121
2026-05-30T22:58:29.773Z,A403,Breakers,B1A,62684,2,1,800,3236,3236,4,06/16/2026,false,13640246
2026-05-30T22:58:29.773Z,B408,Sea Dancer,A1A,62690,1,1,600,2700,2700,4,06/16/2026,false,8953318
2026-05-30T22:58:29.773Z,A407,Voyager,A1F,62692,1,1,820,3099,3099,4,06/17/2026,false,8953185
2026-05-30T22:58:29.773Z,C629,,A1G-R,90756,1,1,940,3452,3452,6,06/18/2026,false,10790461
2026-05-30T22:58:29.773Z,D610,Mariner,A1B-R,90746,1,1,600,2889,2889,6,06/21/2026,false,8953705
2026-05-30T22:58:29.773Z,C506,Sea Dancer,A1A-R,90747,1,1,600,2743,2743,5,06/24/2026,false,10790438
2026-05-30T22:58:29.773Z,A512,Nautica,B2C-R,90754,2,2,1300,4304,4304,5,06/24/2026,false,8953222
2026-05-30T22:58:29.773Z,A318,Voyager,A1F-R,90749,1,1,820,3425,3425,3,06/26/2026,false,10790364
2026-05-30T22:58:29.773Z,C511,Oceanis,B2A-R,90752,2,2,1250,4199,4199,5,06/27/2026,false,8953518
2026-05-30T22:58:29.773Z,B618,Wild WInd,B1B,62693,2,1,830,3611,3611,6,07/04/2026,false,8953406
2026-05-30T22:58:29.773Z,B504,Sea Dancer,A1A-R,90747,1,1,600,2866,2866,5,07/04/2026,false,8953353
2026-05-30T22:58:29.773Z,B336,Oceancrest,A1C-R,90753,1,1,800,2880,2880,3,07/11/2026,false,8953309
2026-05-30T22:58:29.773Z,C329,,A1G,90755,1,1,940,3198,3198,3,07/11/2026,false,8953454
2026-05-30T22:58:29.773Z,D418,Bayside,A1E,62683,1,1,800,3210,3210,4,07/17/2026,false,8953644
2026-05-30T22:58:29.773Z,C335,Pacifica,B2B,62689,2,2,1260,4077,4077,3,07/17/2026,false,8953461
2026-05-30T22:58:29.773Z,B615,Pacifica,B2B-R,90751,2,2,1260,4204,4204,6,07/17/2026,false,10790408
2026-05-30T22:58:29.773Z,A524,,A1G,90755,1,1,940,3214,3214,5,07/17/2026,false,8953235
2026-05-30T22:58:29.773Z,A617,Voyager,A1F,62692,1,1,820,3373,3373,6,07/18/2026,false,8953258
2026-05-30T22:58:29.773Z,A508,,A1G,90755,1,1,940,3439,3439,5,07/24/2026,false,8953217
2026-05-30T22:58:29.773Z,A325Z,Atlantis,E1-R,110732,0,1,380,2283,2283,3,07/24/2026,false,8953176
2026-05-30T22:58:29.773Z,D512,Oceanis,B2A,62688,2,2,1250,4230,4230,5,07/25/2026,false,8953672
2026-05-30T22:58:29.773Z,C527,Mariner,A1B-R,90746,1,1,600,2811,2811,5,07/25/2026,false,10790446
2026-05-30T22:58:29.773Z,D525,Oceanis,B2A,62688,2,2,1250,4218,4218,5,07/31/2026,false,8953686
2026-05-30T22:58:29.773Z,C420,Bayside,A1E,62683,1,1,800,3329,3329,4,08/07/2026,false,10429437
2026-05-30T22:58:29.773Z,C407,Voyager,A1F-R,90749,1,1,820,3485,3485,4,08/08/2026,false,10790427
2026-05-30T22:58:29.773Z,D306,Sea Dancer,A1A-MMR,110626,1,1,600,2511,2511,3,08/21/2026,false,13686321
2026-05-30T22:58:29.773Z,D530,Oceanis,B2A,62688,2,2,1250,4617,4617,5,12/07/2026,false,13686541
2026-05-30T22:58:29.773Z,C533,Sea Spray,A1D,62691,1,1,800,2990,2990,5,12/07/2026,false,10568801
2026-05-31T05:45:09.756Z,A303,Breakers,B1A,62684,2,1,800,3362,3362,3,05/30/2026,true,8953149
2026-05-31T05:45:09.756Z,D509,Mariner,A1B,62685,1,1,600,2780,2780,5,05/30/2026,true,8953669
2026-05-31T05:45:09.756Z,D304,Wild WInd,B1B,62693,2,1,830,3025,3025,3,05/30/2026,true,10429441
2026-05-31T05:45:09.756Z,B524,Sea Spray,A1D-R,90750,1,1,800,2866,2866,5,05/30/2026,true,10790401
2026-05-31T05:45:09.756Z,A408Z,,Studio - E1-MMR,110733,0,1,380,1899,1899,4,05/30/2026,true,10790365
2026-05-31T05:45:09.756Z,D303Z,Atlantis,E1,62682,0,1,380,2247,2247,3,05/30/2026,false,8953593
2026-05-31T05:45:09.756Z,D310,Mariner,A1B,62685,1,1,600,2920,2920,3,05/30/2026,false,8953600
2026-05-31T05:45:09.756Z,B630,Pacifica,B2B,62689,2,2,1260,3957,3957,6,05/30/2026,false,10429435
2026-05-31T05:45:09.756Z,D515,Sea Dancer,A1A,62690,1,1,600,2690,2690,5,05/30/2026,false,8953676
2026-05-31T05:45:09.756Z,B633,Oceanis,B2A-R,90752,2,2,1250,3974,3974,6,05/30/2026,false,8953421
2026-05-31T05:45:09.756Z,C630,,Two Bedroom B1B-MMR,110693,2,1,830,2799,2799,6,05/30/2026,false,13688145
2026-05-31T05:45:09.756Z,C311,Oceanis,B2A,62688,2,2,1250,4157,4157,3,06/01/2026,false,8953436
2026-05-31T05:45:09.756Z,B316Z,Atlantis,E1-R,110732,0,1,380,2247,2247,3,06/05/2026,false,8953288
2026-05-31T05:45:09.756Z,A620,Voyager,A1F,62692,1,1,820,3214,3214,6,06/06/2026,false,8953261
2026-05-31T05:45:09.756Z,C617,Mariner,A1B-R,90746,1,1,600,2899,2899,6,06/06/2026,false,8953565
2026-05-31T05:45:09.756Z,C422,Sea Spray,A1D,62691,1,1,800,2998,2998,4,06/07/2026,false,8953488
2026-05-31T05:45:09.756Z,C616,Mariner,A1B-R,90746,1,1,600,2908,2908,6,06/10/2026,false,8953564
2026-05-31T05:45:09.756Z,D407,Wild WInd,B1B,62693,2,1,830,3205,3205,4,06/12/2026,false,13664121
2026-05-31T05:45:09.756Z,A403,Breakers,B1A,62684,2,1,800,3236,3236,4,06/16/2026,false,13640246
2026-05-31T05:45:09.756Z,B408,Sea Dancer,A1A,62690,1,1,600,2700,2700,4,06/16/2026,false,8953318
2026-05-31T05:45:09.756Z,A407,Voyager,A1F,62692,1,1,820,3099,3099,4,06/17/2026,false,8953185
2026-05-31T05:45:09.756Z,C629,,A1G-R,90756,1,1,940,3452,3452,6,06/18/2026,false,10790461
2026-05-31T05:45:09.756Z,D610,Mariner,A1B-R,90746,1,1,600,2889,2889,6,06/21/2026,false,8953705
2026-05-31T05:45:09.756Z,C506,Sea Dancer,A1A-R,90747,1,1,600,2743,2743,5,06/24/2026,false,10790438
2026-05-31T05:45:09.756Z,A512,Nautica,B2C-R,90754,2,2,1300,4304,4304,5,06/24/2026,false,8953222
2026-05-31T05:45:09.756Z,A318,Voyager,A1F-R,90749,1,1,820,3425,3425,3,06/26/2026,false,10790364
2026-05-31T05:45:09.756Z,C511,Oceanis,B2A-R,90752,2,2,1250,4199,4199,5,06/27/2026,false,8953518
2026-05-31T05:45:09.756Z,B618,Wild WInd,B1B,62693,2,1,830,3611,3611,6,07/04/2026,false,8953406
2026-05-31T05:45:09.756Z,B504,Sea Dancer,A1A-R,90747,1,1,600,2866,2866,5,07/04/2026,false,8953353
2026-05-31T05:45:09.756Z,B336,Oceancrest,A1C-R,90753,1,1,800,2880,2880,3,07/11/2026,false,8953309
2026-05-31T05:45:09.756Z,C329,,A1G,90755,1,1,940,3198,3198,3,07/11/2026,false,8953454
2026-05-31T05:45:09.756Z,D418,Bayside,A1E,62683,1,1,800,3210,3210,4,07/17/2026,false,8953644
2026-05-31T05:45:09.756Z,C335,Pacifica,B2B,62689,2,2,1260,4077,4077,3,07/17/2026,false,8953461
2026-05-31T05:45:09.756Z,B615,Pacifica,B2B-R,90751,2,2,1260,4204,4204,6,07/17/2026,false,10790408
2026-05-31T05:45:09.756Z,A524,,A1G,90755,1,1,940,3214,3214,5,07/17/2026,false,8953235
2026-05-31T05:45:09.756Z,A617,Voyager,A1F,62692,1,1,820,3373,3373,6,07/18/2026,false,8953258
2026-05-31T05:45:09.756Z,A508,,A1G,90755,1,1,940,3439,3439,5,07/24/2026,false,8953217
2026-05-31T05:45:09.756Z,A325Z,Atlantis,E1-R,110732,0,1,380,2283,2283,3,07/24/2026,false,8953176
2026-05-31T05:45:09.756Z,D512,Oceanis,B2A,62688,2,2,1250,4230,4230,5,07/25/2026,false,8953672
2026-05-31T05:45:09.756Z,C527,Mariner,A1B-R,90746,1,1,600,2811,2811,5,07/25/2026,false,10790446
2026-05-31T05:45:09.756Z,D525,Oceanis,B2A,62688,2,2,1250,4218,4218,5,07/31/2026,false,8953686
2026-05-31T05:45:09.756Z,C420,Bayside,A1E,62683,1,1,800,3329,3329,4,08/07/2026,false,10429437
2026-05-31T05:45:09.756Z,C407,Voyager,A1F-R,90749,1,1,820,3485,3485,4,08/08/2026,false,10790427
2026-05-31T05:45:09.756Z,D306,Sea Dancer,A1A-MMR,110626,1,1,600,2511,2511,3,08/21/2026,false,13686321
2026-05-31T05:45:09.756Z,D530,Oceanis,B2A,62688,2,2,1250,4617,4617,5,12/07/2026,false,13686541
2026-05-31T05:45:09.756Z,C533,Sea Spray,A1D,62691,1,1,800,2990,2990,5,12/07/2026,false,10568801
2026-05-31T14:13:12.527Z,A303,Breakers,B1A,62684,2,1,800,3351,3351,3,05/31/2026,true,8953149
2026-05-31T14:13:12.527Z,D509,Mariner,A1B,62685,1,1,600,2770,2770,5,05/31/2026,true,8953669
2026-05-31T14:13:12.527Z,D304,Wild WInd,B1B,62693,2,1,830,3025,3025,3,05/31/2026,true,10429441
2026-05-31T14:13:12.527Z,B524,Sea Spray,A1D-R,90750,1,1,800,2855,2855,5,05/31/2026,true,10790401
2026-05-31T14:13:12.527Z,A408Z,,Studio - E1-MMR,110733,0,1,380,1899,1899,4,05/31/2026,true,10790365
2026-05-31T14:13:12.527Z,D303Z,Atlantis,E1,62682,0,1,380,2247,2247,3,05/31/2026,false,8953593
2026-05-31T14:13:12.527Z,D310,Mariner,A1B,62685,1,1,600,2920,2920,3,05/31/2026,false,8953600
2026-05-31T14:13:12.527Z,B630,Pacifica,B2B,62689,2,2,1260,3957,3957,6,05/31/2026,false,10429435
2026-05-31T14:13:12.527Z,D515,Sea Dancer,A1A,62690,1,1,600,2690,2690,5,05/31/2026,false,8953676
2026-05-31T14:13:12.527Z,B633,Oceanis,B2A-R,90752,2,2,1250,3974,3974,6,05/31/2026,false,8953421
2026-05-31T14:13:12.527Z,C630,,Two Bedroom B1B-MMR,110693,2,1,830,2799,2799,6,05/31/2026,false,13688145
2026-05-31T14:13:12.527Z,C311,Oceanis,B2A,62688,2,2,1250,4157,4157,3,06/01/2026,false,8953436
2026-05-31T14:13:12.527Z,B316Z,Atlantis,E1-R,110732,0,1,380,2247,2247,3,06/05/2026,false,8953288
2026-05-31T14:13:12.527Z,A620,Voyager,A1F,62692,1,1,820,3214,3214,6,06/06/2026,false,8953261
2026-05-31T14:13:12.527Z,C617,Mariner,A1B-R,90746,1,1,600,2899,2899,6,06/06/2026,false,8953565
2026-05-31T14:13:12.527Z,C422,Sea Spray,A1D,62691,1,1,800,2998,2998,4,06/07/2026,false,8953488
2026-05-31T14:13:12.527Z,C616,Mariner,A1B-R,90746,1,1,600,2908,2908,6,06/10/2026,false,8953564
2026-05-31T14:13:12.527Z,D407,Wild WInd,B1B,62693,2,1,830,3205,3205,4,06/12/2026,false,13664121
2026-05-31T14:13:12.527Z,A403,Breakers,B1A,62684,2,1,800,3236,3236,4,06/16/2026,false,13640246
2026-05-31T14:13:12.527Z,B408,Sea Dancer,A1A,62690,1,1,600,2700,2700,4,06/16/2026,false,8953318
2026-05-31T14:13:12.527Z,A407,Voyager,A1F,62692,1,1,820,3099,3099,4,06/17/2026,false,8953185
2026-05-31T14:13:12.527Z,C629,,A1G-R,90756,1,1,940,3452,3452,6,06/18/2026,false,10790461
2026-05-31T14:13:12.527Z,D610,Mariner,A1B-R,90746,1,1,600,2889,2889,6,06/21/2026,false,8953705
2026-05-31T14:13:12.527Z,C506,Sea Dancer,A1A-R,90747,1,1,600,2743,2743,5,06/24/2026,false,10790438
2026-05-31T14:13:12.527Z,A512,Nautica,B2C-R,90754,2,2,1300,4304,4304,5,06/24/2026,false,8953222
2026-05-31T14:13:12.527Z,A318,Voyager,A1F-R,90749,1,1,820,3425,3425,3,06/26/2026,false,10790364
2026-05-31T14:13:12.527Z,C511,Oceanis,B2A-R,90752,2,2,1250,4199,4199,5,06/27/2026,false,8953518
2026-05-31T14:13:12.527Z,B618,Wild WInd,B1B,62693,2,1,830,3611,3611,6,07/04/2026,false,8953406
2026-05-31T14:13:12.527Z,B504,Sea Dancer,A1A-R,90747,1,1,600,2866,2866,5,07/04/2026,false,8953353
2026-05-31T14:13:12.527Z,B336,Oceancrest,A1C-R,90753,1,1,800,2880,2880,3,07/11/2026,false,8953309
2026-05-31T14:13:12.527Z,C329,,A1G,90755,1,1,940,3198,3198,3,07/11/2026,false,8953454
2026-05-31T14:13:12.527Z,D418,Bayside,A1E,62683,1,1,800,3210,3210,4,07/17/2026,false,8953644
2026-05-31T14:13:12.527Z,C335,Pacifica,B2B,62689,2,2,1260,4077,4077,3,07/17/2026,false,8953461
2026-05-31T14:13:12.527Z,B615,Pacifica,B2B-R,90751,2,2,1260,4204,4204,6,07/17/2026,false,10790408
2026-05-31T14:13:12.527Z,A524,,A1G,90755,1,1,940,3214,3214,5,07/17/2026,false,8953235
2026-05-31T14:13:12.527Z,A617,Voyager,A1F,62692,1,1,820,3373,3373,6,07/18/2026,false,8953258
2026-05-31T14:13:12.527Z,A508,,A1G,90755,1,1,940,3439,3439,5,07/24/2026,false,8953217
2026-05-31T14:13:12.527Z,A325Z,Atlantis,E1-R,110732,0,1,380,2283,2283,3,07/24/2026,false,8953176
